"标题","正文"
"7月25日陕西省棉短绒市场行情动态","　　7月25日，周三，国内棉短绒价格多维持稳定。棉短绒受下游长期需求不佳制约，行情仍保持弱势多稳局面。下游化纤厂和精制棉厂开工受限，采购面短绒不积极，令短绒行情发展受制。但目前油棉厂开工率较低，棉短绒供应量不断下降，使短绒价格下跌受限。　　具体如下：　　大荔伟恒棉短绒国产的停报，7月24日无现货成交。                                            (责任编辑：DF318)"
"7月25日新疆皮棉报价基本平稳","　　7月25日，周三，美棉新年度签约表现优良，预计美棉价将继续震荡走低。国内储备棉抛售维持低成交，抛储逐渐进入后期，预计竟拍热度将有所提升。下游坊织行业进入行业淡季，纺企采购积极性降低。国内市场暂无显著改变，郑棉延续调整。投资策略：观望或短线操作。　　阿克苏皮棉国产的分销报价为16250元/吨，和24日的报价持平，阿克苏恒信棉业有限公司；7月24日无现货成交。                                            (责任编辑：DF318)"
"棉花今日观点 cf901棉花前期空单注意止盈","　　棉花供应较为充裕，后期关注美棉产量和全球库存。面积的增加与单产下滑有所抵消，因此乐观预计北疆总产量增加幅度7.4%左右。7月24日储备棉轮出销售资源30022.3986吨，实际成交20749.8918吨，成交率69.11%。预计服装出口将持续低迷。下游进入行业淡季，纺织品服装出口环比回升。操作上，整体商品受人民币贬值影响，短期内强势，然而服装出口需求减弱，cf901棉花前期空单注意止盈。                                            (责任编辑：DF386)"
"截止到7月24日NYBOT棉花库存29020包","　　截止到7月24日，NYBOT可交割的2号期棉合约库存为29020包，前一交易日为28922包。                                            (责任编辑：DF120)"
"7月24日国内棉花现货价格小幅下跌","　　7月24日，国内现货棉花(3218B)市场均价为16163.29元/吨，较上一交易日价格下跌10元/吨。跌幅0.06%，报价区间为15900-16401元/吨。                                            (责任编辑：DF120)"
"7月24日郑商所棉花期货夜盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算CF180915845159501582015890110994417169415780CF18111637516375163151632515010201616175CF19011669016810166601673510515582451345616630CF190317005170351699017035130818616905CF1905172151735017200172851202042216030817165CF1907175301756017530175602455039817315                                            (责任编辑：DF380)"
"7月24日新疆棉花市场行情动态","　　阿克苏皮棉国产的分销报价为16250元/吨，阿克苏恒信棉业有限公司；7月23日无现货成交。 　　石河子皮棉国产的分销报价为16650元/吨，中棉集团昌吉市棉花有限公司；7月23日无现货成交。                                            (责任编辑：DF380)"
"美国棉花生产报告：苗情持续不佳 好苗率39%","　　美国农业部7月23日发布的美国棉花生产报告显示，截至2018年7月22日，美国棉花现蕾率78%，较前周增加6个百分点，较上年同期增加2个百分点，较过去五年平均水平减少3个百分点；结铃进度41%，较前周增加10个百分点，较上年同期增加6个百分点，较过去五年平均水平增加4个百分点；棉花生长状况达到良好级以上的达到39%，与前周减少2个百分点，较过去五年平均水平减少16个百分点。                                            (责任编辑：DF314)"
"国家统计局：7月中旬棉价15986元/吨 下跌0.3%","　　7月24日，国家统计局发布的《流通领域重要生产资料市场价格变动情况(2018年7月11-20日)》显示，2018年7月中旬与上旬相比，棉花(皮棉、白棉三级)价格为15985.7元/吨，较7月上旬下跌49.5元/吨，跌幅0.3%。                                            (责任编辑：DF318)"
"棉花今日观点 下游进入行业淡季","　　棉花供应较为充裕，后期关注美棉产量和全球库存。面积的增加与单产下滑有所抵消，因此乐观预计北疆总产量增加幅度7.4%左右。7月23日储备棉轮出销售资源30006.8649吨，实际成交18996.2642吨，成交率63.31%。预计服装出口将持续低迷。下游进入行业淡季，纺织品服装出口环比回升。操作上，服装出口将受冲击，预期需求减弱，cf901棉花反弹抛空操作。 　　                                            (责任编辑：DF386)"
"截止到7月20日NYBOT棉花库存34049包","　　截止到7月20日，NYBOT可交割的2号期棉合约库存为34049包，前一交易日为33858包。                                            (责任编辑：DF120)"
"棉花今日观点 近期消息面较为中性","　　棉花供应较为充裕，后期关注美棉产量和全球库存。面积的增加与单产下滑有所抵消，因此乐观预计北疆总产量增加幅度7.4%左右。7月20日储备棉轮出销售资源30008.7327吨，实际成交17620.7917吨，成交率58.72%。棉花的需求将受到持续影响，预计服装出口将持续低迷。下游进入行业淡季，纺织品服装出口环比回升。操作上，供应端目前库存略显充裕，服装出口将受冲击，预期需求减弱，美国下调棉花产量，近期消息面较为中性，cf901棉花反弹抛空操作。                                            (责任编辑：DF386)"
"棉花 外强内弱局面延续","　　7月以来，郑棉1901合约跌至16000元/吨附近反弹回升，至17000元/吨一线受阻，目前在16700元/吨上下徘徊。 　　全球棉价重心会上移 　　中长期看，棉价与库消比呈现明显反向关系，且在库销比走低的末端价格变动更剧烈。5月以来，全球棉花库销比持续降低，最新的USDA报告显示库销比大幅降低4.9个百分点至61.31%，这为全球棉价提供了支撑。全球棉花库销比下降的主要原因有两点：一是中国处于去库存后期，对外依赖度增加。二是2018/2019年度全球产不足需幅度扩大。在上述两大因素影响下，中长期看，全球棉价重心将会上移。 　　美棉卖出套保待平仓头寸处于高位 　　截至7月6日，美棉2018/2019年度的四个合约Unfixed On-Call Sales(卖出套保待平仓头寸)为12.5万手，处于历史同期高位，对应283.5万吨棉花。与此同时，2018/2019年度美棉预售达到136万吨，同比增加27%，占2018/2019年度预测总出口量(327万吨)的41.7%。在2018/2019年度全球库消比下降、美棉出口签售强劲、美棉优良率低于近几年水平的背景下，若美棉出口签售未出现持续大量毁约或卖出套保待平仓头寸大幅下降，则2018/2019年度美棉价格支撑较强。 　　国内棉花产量预期提升、仓单压力大 　　根据中国农业信息网、中国棉花协会7月中旬公布的信息显示，全国棉花2018/2019年度产量预期较之前有所提升，新疆产量或与上年度持平略增，而上一轮郑棉上涨行情正是由新疆减产预期所推动。仓单方面，受到基准交割地转移至产地及2017/2018年度供给充裕影响，2018年2月郑棉仓单创出历史新高，随后仍然一路攀升，而往年郑棉仓单自4、5月开始季节性下降，市场较为关注仓单对近月合约价格的影响。预计8月之后，郑棉仓单会产生时间贴水，且新花销售阶段老仓单资源会加快销售，预计11月及之后，郑棉仓单压力会在基础成交价或仓单升贴水下移背景下得到一定程度的释放。 　　综合来看，全球棉花库消比进一步下降对全球棉价形成一定支撑。预计外强内弱局面将延续。                                            (责任编辑：DF386)"
"棉花今日观点 预期需求减弱","　　棉花供应较为充裕，后期关注美棉产量和全球库存。面积的增加与单产下滑有所抵消，因此乐观预计北疆总产量增加幅度7.4%左右。7月19日储备棉轮出销售资源30001.1621吨，实际成交17424.3641吨，成交率58.08%。预计服装出口将持续低迷。2018年印度棉种植面积将下滑10%~13%，2018/2019年度印度棉产量并不乐观。下游进入行业淡季，纺织品服装出口环比回升。操作上，供应端目前库存略显充裕，服装出口将受冲击，预期需求减弱，美国下调棉花产量，近期消息面较为中性，cf901棉花反弹抛空操作。                                            (责任编辑：DF386)"
"截止到7月18日NYBOT棉花库存32860包","　　截止到7月18日，NYBOT可交割的2号期棉合约库存为32860包，前一交易日为31217包。                                            (责任编辑：DF318)"
