"标题","正文"
"6月20日美麦到我国口岸完税价下跌","　　芝加哥期货交易所(CBOT)小麦期货周二跌至两个半月低位，美国冬麦收割率攀升以及美中贸易冲突快速加剧引发商品市场全面下跌，令小麦价格承压。指标CBOT7月软红冬麦合约收低12-1/4美分，报每蒲式耳4.77-3/4美元，此前跌至4月4日来最低4.67-1/2美元。 　　美国农业部周一晚些时候公布，美国冬麦收割率为27%，高于19%的五年均值。 　　美国农业部也公布，美国春麦生长优良率为78%，高于之前一周的70%。 　　埃及国有谷物采购机构在国际招标会上买入240,000吨罗马尼亚小麦。此次招标会上没有美国小麦供应。 　　KCBT7月硬红冬麦合约收跌16-1/2美分，报每蒲式耳4.83美元。 　　MGEX7月硬红春麦合约收跌14-1/4美分，报每蒲式耳5.49-3/2美元。 　　今日CBOT小麦期货预估成交量为247,000手。 　　7月交货的美国2号软红冬小麦FOB价格为204.8美元/吨，合人民币1323元/吨；到中国口岸完税后总成本约为1853元/吨，较上日跌22元/吨，比去年同期跌24元/吨。                                            (责任编辑：DF318)"
"截至6月10日主产区夏粮收购进度","　　截至6月10日主产区夏粮收购进度；截至6月10日，主产区小麦累计收购336.8万吨，同比减少300.1万吨，其中：江苏收购156万吨，同比减少65.4万吨；安徽收购46.8万吨，同比减少97.9万吨；河南收购19.7万吨，同比减少112.7万吨；山东收购12万吨，同比增加1.5万吨；湖北收购32.3万吨，同比减少43.9万吨。河北收购9.1万吨，同比增加6.8万吨。主产区油菜籽累计收购27.7万吨，同比减少8.8万吨。 　　农村集体产权制度改革平稳推进；6月19日，农业农村部新闻办公室举行新闻发布会，邀请农业农村部副部长、中央农办副主任韩俊向媒体介绍全国农村集体产权制度改革进展情况。农业农村部农村经济体制与经营管理司司长张红宇一同参加。 　　韩俊介绍，农业农村部、中央农办深入贯彻落实习近平总书记“三农”思想，落实党中央、国务院决策部署，推动农村集体产权制度改革向纵深发展，确保改革积极稳妥有序推进，确保按期圆满完成各项改革任务。为此，始终以“扩面、提速、集成”作为深化农村集体产权制度改革的行动指南，全面动员部署，广泛宣传培训，有序推进改革。截至目前，全国已有超过13万个村组完成改革，确认集体成员超过1亿人。总体来看，改革进展平稳，成效显著。                                            (责任编辑：DF318)"
"谷物快讯：2018/19年度全球小麦期末库存数据上调","　　2018/19年度全球小麦期末库存数据上调；2018/19年度全球小麦期末库存预计为2.662亿吨，比上月预测值高出180万吨，比上年减少620万吨。小麦期末库存数据上调的主要原因在于印度库存数据调高。印度政府将2017/18年度小麦期末库存数据上调150万吨。对于2018/19年度而言，印度小麦库存数据上调190万吨，因为考虑到印度政府的小麦收购量增加，将有更多的小麦进入仓库。2016/17年度澳大利亚小麦产量数据上调150万吨，也增加全球小麦期末库存。澳大利亚小麦期末库存数据上调60万吨。美国小麦期末库存数据下调20万吨。 　　新麦市场购销活跃价格普现上涨行情；近段时间以来，出于对新季小麦产量、质量的担心，主产区新小麦收购市场一改前期的“沉闷”场景，市场的购销逐步趋向活跃，各地小麦收购价格凸现新一轮上涨行情。不到半月的时间，部分地区高质量新小麦价格普遍上涨了50-120元/吨。据各市场主体均反映，近来新小麦收购价格不仅上涨迅速，而且上涨幅度较大。 　　据市场人士分析，由于夏收以来南方麦区部分地区小麦收获遭遇不良天气的影响，部分地区小麦质量整体偏低，市场质优小麦数量较上年同期减少，各收购主体对高质量小麦的收购积极性较高，导致新小麦收购价格出现普涨行情。同时，农户及贸易商的惜售心理也助推了新小麦价格上涨。                                            (责任编辑：DF318)"
"阿根廷料维持2018/19年度大豆种植面积不变，提高小麦面积","　　布宜诺斯艾利斯6月19日消息，阿根廷农业市场部副部长JesusSilveyra周二称，阿根廷明年料增加小麦和大麦播种面积，玉米和大豆播种面积料几无变动。 　　JesusSilveyra在国际谷物理事会(IGC)的年度会议上表示，干旱已破坏了今年的产量，大豆产量大约为3,600万吨，玉米产量约为4.200万吨。 　　IGC预估今年阿根廷大豆产量为3,700万吨，上一年为5,500万吨，玉米产量预估为4,000万吨，低于上一年的4,950万吨。                                            (责任编辑：DF318)"
"6月19日郑商所强麦期货收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算WH18092606262525552571-19197278502590WH19012704270426452660-2283236302682WH19052661266126612661-332382694                                            (责任编辑：DF155)"
"6月19日CBOT燕麦电子盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算CBOT燕麦1807233.4234.6228.6228.6-3.61022026233.2CBOT燕麦1809234.6235230.2231.4-1.4231097234.2CBOT燕麦1812238.6238.6234.2235-2.4172214238.6                                            (责任编辑：DF155)"
"6月19日CBOT小型小麦电子盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算CBOT小型小麦1807488490479.3481-91811799490CBOT小型小麦1809505505489.4492.2-8.825371501.4CBOT小型小麦1812513.2513.2512.6512.6-7.63132521.2                                            (责任编辑：DF155)"
"6月19日MGEX硬春小麦电子盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算MGEX硬春小麦1807563563.6559.4559.4-3.8317514453563.6MGEX硬春小麦1809572573.4568568.2-2.4503421678572MGEX硬春小麦1812585585.2581.4581.4-4242713237585.4MGEX硬春小麦1903600.4600.4597.6598-1.66243980600.4MGEX硬春小麦19056096096096090.430660609.4MGEX硬春小麦1909615.4615.4615.4615.4-3.617365620                                            (责任编辑：DF155)"
"6月19日安徽阜阳三泰面粉麸皮次粉价格行情","6月19日，安徽阜阳三泰面业，30粉3080元/吨，60粉2960元/吨，面粉价格较节前上调40-80元/吨；13.5以内水分麸皮1440元/吨，较节前上调40元/吨；2.8灰分次粉1800元/吨，较节前下调120元/吨；1.2灰分普通粉2400元/吨。                                            (责任编辑：DF318)"
"6月19日安徽金鸽面业麸皮次粉价格行情","　　6月19日，安徽金鸽面业，13水分麸皮1460元/吨；3.5灰分次粉1920元/吨；1.6灰分普通粉2400元/吨。价格均与节前持平。                                            (责任编辑：DF318)"
"6月19日河南天香面业面粉麸皮次粉价格行情","　　6月19日，河南天香面业，30粉3400元/吨；60粉3120元/吨；14水以内的混麸1480元/吨，细麸1500元/吨；3.0灰份次粉1920元/吨；1.3-1.5普通粉2340元/吨。价格均与节前持平。                                            (责任编辑：DF318)"
"6月19日四川雄健麸皮次粉价格行情","　　6月19日，四川雄健实业有限公司，水分13.5以内的麸皮1860元/吨；3.0以内次粉2100元/吨；1.0以内标粉2600元/吨。价格均与节前持平。                                            (责任编辑：DF318)"
"6月19日山东潍坊环丰食品面粉麸皮次粉价格行情","　　6月19日，山东潍坊环丰食品，60粉3120元/吨；混麸1460元/吨；3.5以内灰份次粉1900元/吨，标粉2560元/吨。价格均与节前持持平。                                            (责任编辑：DF318)"
"6月19日河南信阳金豫南面粉麸皮次粉价格行情","　　6月19日，河南信阳金豫南面粉，13.5以内水分麸皮1500元/吨；3.5以内次粉1800元/吨；1.5灰分普通粉2400元/吨。 　　                                            (责任编辑：DF318)"
"6月19日山东济宁天一坊面粉麸皮次粉价格行情","　　6月19日，山东济宁天一坊面粉有限公司，30粉3240元/吨，较节前上调40元/吨，60粉3080元/吨；12水分麸皮1480元/吨；2.5次粉2000元/吨；1.2灰分普通粉2520元/吨。                                            (责任编辑：DF318)"
"6月19日江苏泰兴中粮麸皮次粉价格行情","　　6月19日，江苏泰兴中粮，混麸1500元/吨，细麸1540元/吨，较节前上调20元/吨；3.5灰份次粉1860元/吨；1.6以内灰分普通粉2300元/吨。 　　                                            (责任编辑：DF318)"
"6月19日河北光牌面业麸皮次粉价格行情","　　6月19日，河北光牌面业，13.5水分麸皮1420元/吨，较节前下调40元/吨；3.0次粉1940元/吨，3.7灰份次粉1780元/吨；1.5灰份标粉2480元/吨。                                            (责任编辑：DF318)"
"6月19日河南一加一天然面粉麸皮次粉价格行情","　　6月19日，一加一天然面粉，水分小于14麸皮1580元/吨；3.5灰份次粉1840元/吨。价格均与节前持平。 　　                                            (责任编辑：DF318)"
"6月19日河南松山面业麸皮次粉价格行情","　　6月19日，河南濮阳松山面业，大片麸皮1500元/吨；细麸1460元/吨，较节前上调20元/吨；3.0左右灰份次粉1900元/吨，较节前上调20元/吨；1.3灰份以内普通粉2380元/吨，较昨日下调40元/吨。                                            (责任编辑：DF318)"
"6月19日河南莲花面粉麸皮次粉价格行情","　　6月19日，河南莲花面粉，30粉3200元/吨，60粉3060元/吨；13.5水分麸皮1500元/吨(10吨以上)；3.0以内次粉1880元/吨；1.2以内普通粉2400元/吨。价格均与节前持平。                                            (责任编辑：DF318)"
"6月19日河南开封天源面业麸皮次粉价格行情","　　6月19日，河南开封天源面业，面粉方面，30粉3200元/吨，60粉3040元/吨；副产品价格：13以内水分麸皮1520元/吨；3.0灰分次粉1980元/吨；1.2灰分普通粉2420元/吨，较节前下调40元/吨。 　　                                            (责任编辑：DF318)"
"6月19日山东齐河百益德面粉麸皮次粉价格行情","　　6月19日，山东齐河百益德，30粉3440元/吨，60粉3320元/吨；13.8水分混麸1420元/吨，较节前上调20元/吨；3.3灰分次粉1700元/吨，价格较节前下调60。                                            (责任编辑：DF318)"
"6月19日河南周口辉华食品麸皮次粉价格行情","　　6月19日，河南周口辉华食品，13.5水分以内麸皮1440元/吨；3.2灰份次粉1900元/吨；1.2灰份标粉2360元/吨。价格均与节前持平。                                            (责任编辑：DF318)"
"6月19日山东永乐食品有限公司麸皮次粉价格行情","　　6月19日，山东永乐食品，30粉3240元/吨，60粉3080元/吨；14.5水分以内中粗麸1420元/吨；4.0以内灰分次粉1680元/吨；1.5以内灰分普通粉2400元/吨。价格与节前持平。                                            (责任编辑：DF318)"
"6月19日江苏白龙马面业面粉麸皮次粉价格行情","　　6月19日，江苏白龙马面业，30粉3200元/吨；60粉3040元/吨；12-12.5水分麸皮62元/袋，一袋78斤；发海南1400元/吨；4.0灰份以内次粉1660元/吨；2.0灰份以内次粉2000元/吨；1.0灰份普通粉2640元/吨；0.9灰份普通粉2720元/吨。价格均与节前持平。                                            (责任编辑：DF318)"
"6月19日安徽淮北皖雪食品麸皮次粉价格行情","　　6月19日，安徽淮北皖雪食品有限公司，14以内水分麸皮1440元/吨，较节前上调20元/吨；4.0以下灰分次粉1800元/吨；1.5以下灰分普通粉2400元/吨。                                            (责任编辑：DF318)"
"6月19日河北华麦面业麸皮次粉价格行情","6月19日，河北华麦面业，15水分细麸1420元/吨；3.0-3.5灰分次粉1800元/吨；1.5-1.6灰分标粉2340元/吨，较节前上调40元/吨。                                            (责任编辑：DF318)"
"6月19日陕西宝鸡祥和面粉麸皮次粉价格行情","6月19日，陕西宝鸡祥和面粉有限责任公司，30粉3580元/吨，60粉3500元/吨。12.5水分麸皮1680元/吨；2.5灰分次粉2000元/吨；1.0灰分标准粉2680元/吨；1.5灰分普通粉2440元/吨。                                            (责任编辑：DF318)"
"6月19日江苏南顺食品有限公司麸皮次粉价格行情","　　6月19日，江苏南顺食品有限公司，混麸1520元/吨；细麸1560元/吨。价格均与节前持平。                                            (责任编辑：DF318)"
"6月19日大成（天津）粮油麸皮次粉价格行情","　　6月19日，大成(天津)粮油，13.5水分麸皮1440元/吨，价格与较节前持平。                                            (责任编辑：DF318)"
"6月19日河南红永利面粉麸皮次粉价格行情","6月19日，河南红永利面粉，纯麸皮1400元/吨，含粉麸皮1520元/吨；3.5灰分次粉1840元/吨；1.5灰分标粉2460元/吨。                                            (责任编辑：DF318)"
"6月19日山东迪恩面业麸皮次粉价格行情","　　6月19日，山东滨州迪恩面业，15水分大片麸1440元/吨；3.0以内灰分次粉1880元/吨；1.1灰分普通粉2460元/吨。                                            (责任编辑：DF318)"
"6月19日湖北永隆天奇麦面面粉麸皮次粉价格行情","　　6月19日，永隆天奇麦面，30粉3000元/吨，50粉1840元/吨；13.5混麸1500元/吨；3.5灰分次粉1800元/吨，较节前下调50元/吨；1.2以内灰分普通粉2250元/吨。                                            (责任编辑：DF318)"
"6月19日安徽皖王面粉麸皮次粉价格行情","　　6月19日，安徽皖王面粉，30粉3120元/吨，40粉3080元，60粉3000元/吨；麸皮1440元/吨；3.0灰份次粉1820元/吨；1.2灰份普通粉2480元/吨。                                            (责任编辑：DF318)"
"6月19日河北廊雪面粉麸皮次粉价格行情","　　6月19日，河北廊雪面粉，14水分麸皮1460元/吨；次粉1840元/吨；1.2灰分普通粉2480元/吨。价格节前持平。                                            (责任编辑：DF318)"
"6月19日河北兴达面业麸皮次粉价格行情","　　6月19日，河北兴达面业，14以内水分混麸1440元/吨；3.5灰分次粉1900元/吨；1.5灰分普通粉2400元/吨，价格均与节前持平。                                            (责任编辑：DF318)"
"6月19日河南南街村面粉厂麸皮次粉价格行情","　　6月19日，河南南街村面粉厂，30粉3160元/吨；13以内水分的混麸1540元/吨；3.0灰分次粉1920元/吨。价格均与节前持平。                                            (责任编辑：DF318)"
"6月19日河北宏达面粉麸皮次粉价格行情","　　6月19日，河北宏达面粉，30粉3240元/吨，60粉3080元/吨。副产品价格：14水分混麸1430元/吨14水分细麸1440元/吨；次粉1760元/吨；标粉2340元/吨。价格与节前持平。                                            (责任编辑：DF318)"
"6月19日柏乡五得利麸皮价格行情","　　6月19日，柏乡五得利麸皮1460元/吨，与节前持平。                                            (责任编辑：DF318)"
"6月19日北京益海麸皮次粉价格行情","　　6月19日，北京益海麸皮1450元/吨；次粉1640元/吨，较节前上调40元/吨。                                            (责任编辑：DF318)"
"6月19日安徽滁州凤宝集团麸皮次粉价格行情","　　6月19日，安徽滁州凤宝集团，大片麸皮1620元/吨，混麸1600元/吨，细麸1560元/吨；2.5次粉1940元/吨；1.2灰份以内普通粉2520元/吨，0.8普通粉2720元/吨。价格均与节前持平。                                            (责任编辑：DF318)"
"6月19日河北益海（石家庄）粮油麸皮次粉价格行情","　　6月19日，河北石家庄益海麸皮1420元/吨；4.0灰分的次粉1620元/吨。1.8灰份普通粉2350元/吨。价格均与节前持平。                                            (责任编辑：DF318)"
"2018年主产区夏粮收购进度（6月10日）","　　截至6月10日，主产区小麦累计收购336.8万吨，同比减少300.1万吨，其中：江苏收购156万吨，同比减少65.4万吨；安徽收购46.8万吨，同比减少97.9万吨；河南收购19.7万吨，同比减少112.7万吨；山东收购12万吨，同比增加1.5万吨；湖北收购32.3万吨，同比减少43.9万吨。河北收购9.1万吨，同比增加6.8万吨。主产区油菜籽累计收购27.7万吨，同比减少8.8万吨。                                            (责任编辑：DF318)"
"全国麦收进度已过八成 新麦价格小幅上涨","摘要            6月初，冬麦主产区以晴好天气为主，气象条件基本良好，夏收夏播进度加快。上周，华北南部、陕西中南部气温较高，尚未成熟的小麦可能出现热枯逼熟问题，而东北地区降水比较密集，有效补充了土壤墒情。本周，华北产区预计有短时较强降雨，小麦收晒恐受阻。                             　　6月初，冬麦主产区以晴好天气为主，气象条件基本良好，夏收夏播进度加快。上周，华北南部、陕西中南部气温较高，尚未成熟的小麦可能出现热枯逼熟问题，而东北地区降水比较密集，有效补充了土壤墒情。本周，华北产区预计有短时较强降雨，小麦收晒恐受阻。 　　农业农村部的消息显示，截至6月13日，全国已收获小麦2.78亿亩，收获进度过八成，其中机械收获面积2.65亿亩，机收比例达95.5%。今年“三夏”大规模小麦跨区机收从启动到进度过八成，仅用17天，比去年同期缩短1天。目前，四川、湖北、安徽、河南的小麦机收结束，陕西、江苏进度过九成，山东过八成，河北、山西过六成，天津麦收已经启动，小麦机收主战场已从江淮、黄淮地区移至华北平原。 　　新麦价格小幅上涨 　　新麦大量上市，各主体收购积极性较高。受天气等原因影响，今年部分新麦质量不佳，收购主体对质优粮源需求较大。农户惜售心态加重，市场质优新麦供不应求，贸易商及面粉加工企业不断调高小麦价格。陈麦关注度持续降低，除了部分加工企业因刚需仍有关注外，贸易商和仓储企业基本上都投入到新麦收购的行列中，陈麦价格稳定。 　　目前，江苏、安徽及河南等地均已启动2018年小麦最低收购价执行预案。随着其他地区收购预案的陆续启动，小麦市场将逐步活跃。不过，今年政策释放的信号是加快推动粮食收购向市场化转变，预计今年托市收购的拉动效应弱于往年。 　　据市场监测，截至6月15日，新麦市场上，河南郑州二等白麦主流价为2420元/吨，周比上涨20元/吨；河北石家庄二等白麦主流价为2440元/吨，周比上涨20元/吨；山东济南三等白麦主流价为2430元/吨，周比上涨40元/吨；河南新乡三等白麦主流价为2300元/吨；安徽阜阳三等白麦主流价为2300元/吨；江苏新沂三等白麦主流价为2340元/吨，周比上涨40元/吨；湖北荆门三等白麦主流价为2100元/吨。 　　面粉价格持续下调 　　面粉消费进入淡季，加工企业纷纷下调出厂价以增加出货量。近来，由于新麦价格上涨，质优新麦供不应求，面粉企业采购难度增大，生产成本提升。另外，饲料销售未见起色，麸皮需求仍显清淡，麸皮价格稳中偏弱。据市场监测，截至6月15日，河北石家庄特一粉出厂价为2960元/吨；河南郑州特一粉出厂价为3000元/吨；山东济南特一粉出厂价为2960元/吨，周比下跌20元/吨；江苏徐州特一粉出厂价为2970元/吨，周比下跌30元/吨。 　　(作者单位：中华粮网)                                            (责任编辑：DF318)"
"沁阳优质小麦创万亩高产新纪录","　　眼下“三夏”麦收已近尾声，从河南省传来好消息，国审小麦品种丰德存麦5号，创下全国强筋优质小麦万亩产量新纪录。 　　在沁阳市的一片强筋优质小麦万亩示范方中，来自国家小麦品种审定委员会、全国农技推广中心等单位专家组成的专家组，按照农业农村部小麦高产创建验收办法，在万亩示范方中，随机选取6个实打验收点，进行实打验收，得出实际亩产结果。 　　国家小麦品种审定委员会委员雷振生说，现场称重水分按13%记，在扣除杂质后，(万亩方)平均亩产685.9公斤，作为能够达到国家一级强筋小麦标准的优质小麦，在全国也属于最高水平。 　　2018年我国小麦主产区普遍遇到晚霜冻、病虫害和灌浆期连续阴雨等不利气候条件，能够在不利条件下创造新的高产纪录，主要得益于丰德存麦5号本身的特性。 　　国家小麦改良中心学术委员会委员郑天存说，丰德存麦5号除了品质比较好，它还有高产性，穗多穗大，千粒重比较高，抗灾性是抗倒(伏)、抗病、抗干热风、抗冬寒能力都比较好，所以在今年多灾的情况下，还表现较好的产量。 　　据了解，此次创下强筋优质小麦万亩产量新纪录的丰德存麦5号，主要适应于黄淮南片麦区种植，目前累计推广种植面积已超过500万亩。未来，随着国家农业供给侧结构性改革的深入，以及对强筋优质小麦的大力推广，该品种将会进一步扩大种植面积。                                            (责任编辑：DF386)"
"6月18日小麦参考价为2428.00元/吨","　　6月18日，小麦参考价为2428.00元/吨，与6月1日(2402.00)相比，上涨了1.08%。                                            (责任编辑：DF155)"
"6月18日MGEX硬春小麦电子盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算MGEX硬春小麦1807570571.6568.2569.4-0.8378316678570.6MGEX硬春小麦1809580.2583579.2579.4-0.6547920414581MGEX硬春小麦1812594596592593-2184212763595MGEX硬春小麦1903609.2609.26096090.66173813609.6MGEX硬春小麦1909619.2621619.2621-3.86361625.2MGEX硬春小麦1912628629.6628629.6-3.8288634                                            (责任编辑：DF155)"
"6月18日KCBT小麦电子盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算KCBT小麦1807515518.6511.2512-6.42829668983519.6KCBT小麦1809530.4533.4525.4526.4-6.424972102914534.2KCBT小麦1812552557.2548.6549.4-7.61079175646558KCBT小麦1903570.2573.4565565.6-7.4218421587574.4KCBT小麦1907587587579.6579.6-7.44618923588.4                                            (责任编辑：DF155)"
"6月18日CBOT小麦电子盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算CBOT小麦1807495.4499491.2492.6-5.49603116719499.4CBOT小麦1809509.6512.4505.2506.6-5.46667165055513.4CBOT小麦1812527.2532.4525.4527-6.85411153868534.2CBOT小麦1903549.4550545.2546.2-6.6108842216553.6CBOT小麦1905560.2561557557-824910637565CBOT小麦1907565565.2559560.4-937130848569.4CBOT小麦1909571.2572.2566.2567-8.4364990576.6CBOT小麦1912584584578.4578.4-9.8386928588.6                                            (责任编辑：DF155)"
"6月18日CBOT小型小麦电子盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算CBOT小型小麦1807498.7499492.2492.7-5.5511770499.4CBOT小型小麦1809510.4510.4510.4510.4-31346513.4CBOT小型小麦1812530.4530.4524524-9.83133534.2                                            (责任编辑：DF155)"
"6月18日CBOT燕麦电子盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算CBOT燕麦1807234.4234.4230.4230.6-1.4422412233.4CBOT燕麦1809236236.2233.2233.2-3181007236.2CBOT燕麦1812238.4239238.42390.241921239.2                                            (责任编辑：DF155)"
"6月18日CBOT小型小麦期货收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算CBOT小型小麦1807498.7499488490-8.65091778499.4CBOT小型小麦1809510.4510.4500.2501.4-1239355513.4CBOT小型小麦1812530.4530.4520.5521.2-1321131534.2CBOT小型小麦1907560.2561.4558.4558.4-113653569.4                                            (责任编辑：DF155)"
"6月18日KCBT小麦期货收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算KCBT小麦1807515518.6499500.4-19.82984663413519.6KCBT小麦1809530.4533.4514.4516-18.826427103867534.2KCBT小麦1812552557.2538539.6-18.41163375699558KCBT小麦1903570.2573.4554555-20218421589574.4KCBT小麦1905574.2575564.6564.6-18.65764388584.4KCBT小麦1907587587569569-18.84618908588.4KCBT小麦1909585585579.2579.4-16.613901596.6KCBT小麦1912598.4602593.2593.4-15.4192365610.2KCBT小麦2007594594.2594594-11.6036606.6                                            (责任编辑：DF155)"
"6月18日CBOT小麦期货收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算CBOT小麦1807495.4499487.6490-8.667234103870499.4CBOT小麦1809509.6512.4500.4501.4-1255509160775513.4CBOT小麦1812527.2532.4520.6521.4-1334232152326534.2CBOT小麦1903549.4550539.4540.4-141042843518553.6CBOT小麦1905560.2561552552.2-11.6283010071565CBOT小麦1907565565.2557.2557.6-11458230591569.4CBOT小麦1909571.2572.2564.6565.2-9.47065068576.6CBOT小麦1912584584577577.6-9.87606967588.6CBOT小麦2003584.6584.6584.6584.6-9171281595.6CBOT小麦2007582.6585.6582.6585.6-6.61474596                                            (责任编辑：DF155)"
"6月18日CBOT燕麦期货收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算CBOT燕麦1807234.4235.6230.4232.60.23502223233.4CBOT燕麦1809236237.4233233.4-2791048236.2CBOT燕麦1812238.4241238.42390.41762070239.2CBOT燕麦1903244244241.4242.6-2.81333244.6                                            (责任编辑：DF155)"
"6月18日MGEX硬春小麦期货收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算MGEX硬春小麦1807570571.6563564.2-5.6497414453570.6MGEX硬春小麦1809580.2583571.2572.4-7.6574121678581MGEX硬春小麦1812594596585585.4-8.6184413237595MGEX硬春小麦1903609.2609.2600.2600.2-8.66173980609.6MGEX硬春小麦1905614.4614.4613.4613.4-4.6133660619MGEX硬春小麦1907620.4623620.4623-3.680844627.4MGEX硬春小麦1909619.2627.66176260.66365625.2MGEX硬春小麦1912628629.6628629.6-3.8290634                                            (责任编辑：DF155)"
"河南建设370个粮食产后服务中心支持夏粮收购","　　记者从河南省财政厅获悉，为支持夏粮市场化收购，河南省财政厅日前已安排3.8亿元财政资金，用于在全省建设370个粮食产后服务中心。粮食产后服务中心将为农民提供粮食干燥、存储、加工、销售等一揽子服务。 　　16日，经批准，河南省将在符合条件的相关地区启动2018年小麦最低收购价执行预案。针对近年来夏粮收购中出现的农民“晾晒难、存储难”等新变化，河南省财政今年创新多项资金使用和管理机制，以财政资金引导粮食产后社会化服务建设。 　　在鼓励扩大夏粮市场化收储方面，河南省财政已安排3.8亿元财政资金，计划在全省建设370个粮食产后服务中心。这些服务中心将主要为农民提供“代清理、代干燥、代储存、代加工、代销售”等一揽子社会化服务，增强多元化市场主体粮食收储能力，有效实现产销对接。 　　同时，今年，河南省财政部门还利用国有独资政策性担保平台，在夏粮收购期间为收粮大户提供粮食收购贷款担保业务，畅通夏粮收购融资渠道。截至5月底，河南省农信担保公司已累计审批通过“粮食贷”担保产品2849笔，担保规模达到12.5亿元。 　　河南省财政今年还安排7000万元资金，引导粮食加工产业发展。这些资金将用于在全省建设9个“中国好粮油”示范县和2家“中国好粮油”省级示范企业。                                            (责任编辑：DF318)"
"6月15日小麦为2428.00元/吨","　　6月15日，小麦参考价为2428.00元/吨，与6月1日(2402.00)相比，上涨了1.08%。                                            (责任编辑：DF353)"
"DCE玉米冲高回落 小麦替代利空期价","　　国内盘面：周五DCE玉米C1809合约冲高回落，终盘报1760元/吨，上涨3元/吨，涨幅0.17%，持仓量增加5542手至620852手。玉米淀粉CS1809合约增仓上涨，最终报收于2208元/吨，上涨13元/吨，涨幅0.59%，持仓量215950手，增仓20892手。　　外盘走势：芝加哥期货交易所(CBOT)美玉米期货主力合约07合约表现弱势，截至下午15时00分，报362美分/蒲式耳，跌幅0.28%。　　消息面：1、2017/18年度迄今为止，乌克兰出口小麦1660万吨，玉米出口量1710万吨，大麦出口量420万吨。2、6月14日国家临储玉米交易结果：计划投放3963994吨，实际成交1681407吨，成交率42.41%，最高价1650元/吨，最低价1350元/吨，成交均价1504元/吨。3、6月15日国家临储玉米交易结果：计划投放4007174吨，实际成交779680吨，成交率19.45%，最高价1520元/吨，最低价1350元/吨，成交均价1409元/吨。　　现货方面：锦州港地区新粮主流收购价水分15%以内1720元/吨，平舱价1743-1768元/吨，较昨日持平；吉林四平地区玉米淀粉出厂价格为2300元/吨，较昨日持平。　　总结：当前面临较大的临储玉米出库压力，季节性需求旺季支撑玉米价格，总体而言目前玉米价格弱稳，而小麦替代问题浮现恐对玉米价格产生利空，短期内面临较大压力。技术上，玉米1809合约冲高回落、受阻于20日均线，而淀粉1809合约增仓上涨且期价收于20日均线之上，淀粉表现强于玉米。操作上玉米1809合约暂时观望为主，淀粉1809合约日内逢低短多。                                            (责任编辑：DF318)"
"全国小麦收进度过八成","　　记者乔金亮从农业农村部获悉：截至6月13日，全国已收获小麦2.78亿亩，收获进度过八成，其中，机械收获面积2.65亿亩，机收比例达95.5%。连日来，小麦主产省份天气总体晴好，高性能机具投入充足，组织调度有力有序。 　　农业农村部农机化司有关负责人表示，今年“三夏”自大规模小麦跨区机收启动到进度过八成，仅用时17天，比去年同期减少1天。目前，四川、湖北、安徽、河南小麦机收已经基本结束，陕西、江苏进度过九成，山东过八成，河北、山西过六成，天津麦收已经启动，小麦机收主战场已从江淮、黄淮地区移至华北平原。                                            (责任编辑：DF318)"
